Symbol,Datetime,Open,High,Low,Close,Volume,Best_Bid_Size,Best_Ask_Size,Total_Bid_Depth,Total_Ask_Depth,Spread
DOGE-USD,2025-04-27 01:00:00-04:00,0.1778,0.17833,0.17753,0.17815,220443.6,48.8,8868.1,87896783.09999982,253238152.0000001,1.999999999999225e-05
DOGE-USD,2025-04-27 01:05:00-04:00,0.17813,0.17813,0.178,0.17801,13465.9,776.9,56.1,88266756.19999982,253139005.60000008,9.999999999982244e-06
DOGE-USD,2025-04-27 01:05:00-04:00,0.17813,0.17824,0.178,0.17824,167104.0,64976.7,1.3,88718001.89999983,252938382.70000005,1.000000000001e-05
DOGE-USD,2025-04-27 01:05:00-04:00,0.17813,0.17844,0.178,0.17839,207573.8,799.4,4232.6,88817618.39999981,253170330.5000001,9.999999999982244e-06
DOGE-USD,2025-04-27 01:05:00-04:00,0.17813,0.17844,0.178,0.1784,215603.6,936.8,6713.4,88662486.29999983,253162608.20000008,1.000000000001e-05
DOGE-USD,2025-04-27 01:05:00-04:00,0.17813,0.17859,0.178,0.17839,526232.7,801.5,2042.6,88749409.99999982,253162890.30000007,9.999999999982244e-06
DOGE-USD,2025-04-27 01:10:00-04:00,0.17835,0.17835,0.17822,0.17822,54926.3,799.4,56.1,88810649.19999981,253125880.8000001,1.000000000001e-05
DOGE-USD,2025-04-27 01:10:00-04:00,0.17835,0.17835,0.17819,0.17831,84842.1,803.9,62.8,88778077.99999982,253204201.20000008,9.999999999982244e-06
DOGE-USD,2025-04-27 01:10:00-04:00,0.17835,0.17835,0.17819,0.17829,91125.2,1361.8,56.1,88786706.49999982,253206867.70000008,1.000000000001e-05
DOGE-USD,2025-04-27 01:10:00-04:00,0.17835,0.17835,0.17805,0.17807,123484.2,133.2,5431.6,88715846.49999984,252983998.80000004,1.000000000001e-05
DOGE-USD,2025-04-27 01:10:00-04:00,0.17835,0.17835,0.17805,0.17828,161184.3,6.8,4206.6,88707376.09999983,253157018.40000007,1.000000000001e-05
DOGE-USD,2025-04-27 01:15:00-04:00,0.17832,0.17834,0.17824,0.17833,9432.7,2336.4,616.6,88798349.3999998,253154902.10000008,1.000000000001e-05
DOGE-USD,2025-04-27 01:15:00-04:00,0.17832,0.17855,0.17824,0.17848,60230.3,121.9,4200.9,88663831.09999983,253106827.60000005,1.000000000001e-05
DOGE-USD,2025-04-27 01:15:00-04:00,0.17832,0.17855,0.17824,0.17832,86726.6,1156.7,4204.9,88842665.7999998,253105692.70000005,1.999999999999225e-05
DOGE-USD,2025-04-27 01:15:00-04:00,0.17832,0.17855,0.17822,0.17835,123358.6,16.1,4207.1,88862386.09999982,253048531.5000001,1.000000000001e-05
DOGE-USD,2025-04-27 01:15:00-04:00,0.17832,0.17855,0.17804,0.17804,136852.0,146.1,14004.8,87201334.99999984,253059565.90000004,1.999999999999225e-05
DOGE-USD,2025-04-27 01:20:00-04:00,0.17803,0.17803,0.17791,0.17791,97874.2,110.7,2056.2,87294607.49999984,252869315.0000001,1.000000000001e-05
DOGE-USD,2025-04-27 01:20:00-04:00,0.17803,0.17803,0.1774,0.1774,345008.5,664.5,56.3,88653256.39999984,252996160.30000004,9.999999999982244e-06
DOGE-USD,2025-04-27 01:20:00-04:00,0.17803,0.17803,0.17721,0.17737,503952.7,1547.2,63.1,88525367.59999983,253321075.30000007,9.999999999982244e-06
DOGE-USD,2025-04-27 01:20:00-04:00,0.17803,0.17803,0.17721,0.17746,543177.7,1006.3,56.3,88344772.79999982,252442924.0000001,1.999999999999225e-05
DOGE-USD,2025-04-27 01:20:00-04:00,0.17803,0.17803,0.17721,0.17729,668355.6,110.7,6113.7,88548616.99999982,253162899.30000007,1.000000000001e-05
DOGE-USD,2025-04-27 01:25:00-04:00,0.17735,0.17739,0.1767,0.1769,422876.2,11044.6,6.8,88266943.59999983,252414147.90000007,1.000000000001e-05
DOGE-USD,2025-04-27 01:25:00-04:00,0.17735,0.17739,0.1767,0.17699,518686.5,6.8,553.8,87488523.89999981,252890710.10000005,1.000000000001e-05
DOGE-USD,2025-04-27 01:25:00-04:00,0.17735,0.17739,0.1767,0.17675,591967.1,56.5,756.5,87824069.09999983,253076023.40000004,3.0000000000002247e-05
DOGE-USD,2025-04-27 01:25:00-04:00,0.17735,0.17739,0.1767,0.17707,639348.9,553.8,7296.7,88392300.99999982,253142425.90000007,2.999999999997449e-05
DOGE-USD,2025-04-27 01:25:00-04:00,0.17735,0.17739,0.1767,0.17704,646633.6,4239.0,56.5,87821143.99999982,253070880.10000005,1.999999999999225e-05
DOGE-USD,2025-04-27 01:30:00-04:00,0.17671,0.17708,0.17659,0.177,161321.8,56.5,4238.0,88141819.99999982,253125196.1000001,9.999999999982244e-06
DOGE-USD,2025-04-27 01:30:00-04:00,0.17671,0.17711,0.17659,0.17711,513713.8,56.4,2328.7,87721489.99999982,252747878.5000001,2.000000000002e-05
DOGE-USD,2025-04-27 01:30:00-04:00,0.17671,0.17726,0.17659,0.17722,534726.6,1036.1,4232.1,87691577.39999981,252859438.90000007,1.999999999999225e-05
DOGE-USD,2025-04-27 01:30:00-04:00,0.17671,0.17734,0.17659,0.17733,539715.8,181.8,9327.9,87928014.19999981,253112073.80000004,2.000000000002e-05
DOGE-USD,2025-04-27 01:30:00-04:00,0.17671,0.17738,0.17659,0.17735,547938.1,425.2,7856.6,87908231.39999983,253029616.5000001,1.999999999999225e-05
DOGE-USD,2025-04-27 01:35:00-04:00,0.17734,0.17742,0.17727,0.17729,79932.4,56.4,6615.7,88251891.69999982,252907264.5000001,1.999999999999225e-05
DOGE-USD,2025-04-27 01:35:00-04:00,0.17734,0.17742,0.17722,0.17733,86441.8,56.3,1107.6,87955101.89999983,253026637.50000003,1.000000000001e-05
DOGE-USD,2025-04-27 01:35:00-04:00,0.17734,0.17762,0.17722,0.17761,216601.6,17552.2,1107.6,86990284.69999981,252913180.40000004,1.999999999999225e-05
DOGE-USD,2025-04-27 01:35:00-04:00,0.17734,0.1777,0.17722,0.1775,623176.5,6267.0,6.8,87414567.29999982,252897949.5000001,9.999999999982244e-06
DOGE-USD,2025-04-27 01:35:00-04:00,0.17734,0.1777,0.17722,0.1775,632090.3,553.8,56.3,87328439.99999982,253051587.6,1.999999999999225e-05
DOGE-USD,2025-04-27 01:40:00-04:00,0.17752,0.17755,0.17743,0.17749,175395.1,2385.0,56.3,87380551.19999982,253024122.30000004,1.999999999999225e-05
DOGE-USD,2025-04-27 01:40:00-04:00,0.17752,0.17763,0.17743,0.17762,186536.8,94.2,4228.6,87694314.39999983,253034851.60000005,1.999999999999225e-05
DOGE-USD,2025-04-27 01:40:00-04:00,0.17752,0.17774,0.17743,0.17765,785059.9,6.8,610.0,86829809.29999982,252865389.60000005,1.000000000001e-05
DOGE-USD,2025-04-27 01:40:00-04:00,0.17752,0.17781,0.17743,0.1776,1363938.7,2335.5,1198.3,87675040.99999984,252699763.80000004,1.000000000001e-05
DOGE-USD,2025-04-27 01:40:00-04:00,0.17752,0.17781,0.17743,0.17768,1364968.9,56.2,505.2,87406276.39999983,250936164.0000001,2.000000000002e-05
DOGE-USD,2025-04-27 01:45:00-04:00,0.17769,0.17789,0.17758,0.17787,665666.9,98.0,929.8,87326950.59999983,252753093.70000005,9.999999999982244e-06
DOGE-USD,2025-04-27 01:45:00-04:00,0.17769,0.17789,0.17758,0.17778,681628.6,1161.3,6.8,87719055.79999983,252644246.40000004,1.000000000001e-05
DOGE-USD,2025-04-27 01:45:00-04:00,0.17769,0.17798,0.17758,0.17798,767542.9,56.1,3055.7,87377794.89999983,252621422.5000001,1.999999999999225e-05
DOGE-USD,2025-04-27 01:45:00-04:00,0.17769,0.17801,0.17758,0.17799,773778.7,570.1,462.5,87504764.59999983,252603798.40000004,1.000000000001e-05
DOGE-USD,2025-04-27 01:45:00-04:00,0.17769,0.17815,0.17758,0.17815,777064.7,906.0,3258.5,87400974.09999983,252533077.70000005,1.000000000001e-05
DOGE-USD,2025-04-27 01:50:00-04:00,0.17814,0.17814,0.17805,0.17808,5404.5,50058.4,929.8,87312765.59999983,252483552.30000007,9.999999999982244e-06
DOGE-USD,2025-04-27 01:50:00-04:00,0.17814,0.17814,0.17787,0.17791,147317.4,56.1,56.1,89168765.29999982,252558158.10000005,2.000000000002e-05
DOGE-USD,2025-04-27 01:50:00-04:00,0.17814,0.17814,0.17787,0.17799,186945.5,56.1,6.8,89038698.09999983,252557984.70000005,2.000000000002e-05
DOGE-USD,2025-04-27 01:50:00-04:00,0.17814,0.17814,0.17787,0.17808,189970.9,2193.1,339.3,88606029.69999984,252580184.0000001,9.999999999982244e-06
DOGE-USD,2025-04-27 01:50:00-04:00,0.17814,0.17819,0.17787,0.17801,306307.5,6.8,385.3,88701586.39999984,252386796.20000008,1.000000000001e-05
DOGE-USD,2025-04-27 01:55:00-04:00,0.17794,0.17797,0.17792,0.17796,673.8,142.1,385.3,88685737.49999984,252604363.60000005,9.999999999982244e-06
DOGE-USD,2025-04-27 01:55:00-04:00,0.17794,0.17805,0.17792,0.17797,1280.8,2384.9,56.2,88445506.79999985,252501305.30000004,3.0000000000002247e-05
DOGE-USD,2025-04-27 01:55:00-04:00,0.17794,0.17805,0.17784,0.17784,14421.3,1113.8,385.3,88668631.89999983,252599897.10000005,1.000000000001e-05
DOGE-USD,2025-04-27 01:55:00-04:00,0.17794,0.17805,0.17784,0.17796,18436.0,56.1,756.1,88629118.39999983,252618779.5000001,1.999999999999225e-05
DOGE-USD,2025-04-27 01:55:00-04:00,0.17794,0.17809,0.17784,0.17807,18933.5,2364.4,56.1,88586277.49999984,252587298.10000005,1.999999999999225e-05
DOGE-USD,2025-04-27 02:00:00-04:00,0.17812,0.17815,0.17803,0.17815,19521.1,5163.0,6.8,88796043.09999982,252546637.5000001,9.999999999982244e-06
