Symbol,Datetime,Open,High,Low,Close,Volume,Best_Bid_Size,Best_Ask_Size,Total_Bid_Depth,Total_Ask_Depth,Spread
PEPE-USD,2025-04-27 01:35:00-04:00,8.93e-06,8.96e-06,8.93e-06,8.93e-06,9200758706.0,1520205269.0,3043000321.0,323242096075.0,764956624332.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:35:00-04:00,8.93e-06,8.96e-06,8.93e-06,8.94e-06,10357538997.0,3108461775.0,563896225.0,324876822708.0,765102064105.0,1.0000000000001598e-08
PEPE-USD,2025-04-27 01:40:00-04:00,8.93e-06,8.93e-06,8.93e-06,8.93e-06,179793.0,1803623289.0,2098384265.0,323719998460.0,764406339222.0,1.0000000000001598e-08
PEPE-USD,2025-04-27 01:40:00-04:00,8.93e-06,8.94e-06,8.93e-06,8.94e-06,486694498.0,1544020318.0,2063143991.0,318163463275.0,765093739063.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:40:00-04:00,8.93e-06,8.94e-06,8.93e-06,8.94e-06,4020103061.0,1864013414.0,1949439770.0,322804095196.0,765488631101.0,1.0000000000001598e-08
PEPE-USD,2025-04-27 01:40:00-04:00,8.93e-06,8.95e-06,8.93e-06,8.95e-06,4606238839.0,1564039417.0,2477735684.0,322093305033.0,764962268760.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:40:00-04:00,8.93e-06,8.95e-06,8.93e-06,8.94e-06,4613897000.0,48887000.0,8190610128.0,322858982208.0,765507127403.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:45:00-04:00,8.95e-06,8.95e-06,8.94e-06,8.94e-06,544375034.0,189000000.0,4445528915.0,320595814372.0,763440794510.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:45:00-04:00,8.95e-06,8.96e-06,8.94e-06,8.96e-06,1083842062.0,1187827111.0,2386277734.0,325168981306.0,762882438083.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:45:00-04:00,8.95e-06,8.98e-06,8.94e-06,8.98e-06,3246687542.0,685351891.0,3936096253.0,325595392377.0,764174349839.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:45:00-04:00,8.95e-06,8.98e-06,8.94e-06,8.98e-06,4384684162.0,2871094520.0,630400896.0,324726796341.0,762536599432.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:45:00-04:00,8.95e-06,8.98e-06,8.94e-06,8.98e-06,4390276824.0,1490909022.0,2357452569.0,323559377921.0,763352651619.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:50:00-04:00,8.97e-06,8.97e-06,8.97e-06,8.97e-06,298267807.0,1018058931.0,3083575230.0,323989200420.0,763761102169.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:50:00-04:00,8.97e-06,8.97e-06,8.95e-06,8.95e-06,1192183117.0,1635402817.0,683439324.0,321804441185.0,761993352896.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:50:00-04:00,8.97e-06,8.97e-06,8.95e-06,8.96e-06,2367644773.0,2839947450.0,466467652.0,324046793725.0,762762232124.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:50:00-04:00,8.97e-06,8.98e-06,8.95e-06,8.97e-06,2373593641.0,172949387.0,3550714289.0,323481092146.0,762959154445.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:50:00-04:00,8.97e-06,8.98e-06,8.95e-06,8.97e-06,3155381304.0,1700032923.0,2851372540.0,323144685467.0,764734304425.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:55:00-04:00,8.97e-06,8.97e-06,8.97e-06,8.97e-06,5814943.0,2560788240.0,1729034848.0,325338078467.0,763730370632.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:55:00-04:00,8.97e-06,8.97e-06,8.97e-06,8.97e-06,670615681.0,1895580336.0,3157864166.0,325318142241.0,763450584446.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:55:00-04:00,8.97e-06,8.97e-06,8.96e-06,8.96e-06,891781036.0,1124502.0,6436033501.0,324015087257.0,763453427942.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:55:00-04:00,8.97e-06,8.97e-06,8.95e-06,8.97e-06,1064329244.0,1596238211.0,2335353637.0,326184096935.0,763423370541.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:55:00-04:00,8.97e-06,8.98e-06,8.95e-06,8.97e-06,1552037894.0,2652515478.0,1930346090.0,326048573330.0,763061911935.0,9.999999999999904e-09
PEPE-USD,2025-04-27 02:00:00-04:00,8.97e-06,8.97e-06,8.97e-06,8.97e-06,218685787.0,2654524579.0,2316201419.0,325815948170.0,762940949530.0,9.999999999999904e-09
PEPE-USD,2025-04-27 02:00:00-04:00,8.97e-06,8.97e-06,8.97e-06,8.97e-06,352877452.0,561631629.0,3709319399.0,325132434117.0,761121263984.0,9.999999999999904e-09
PEPE-USD,2025-04-27 02:00:00-04:00,8.97e-06,8.97e-06,8.97e-06,8.97e-06,1404477090.0,246506151.0,5498289719.0,324779660735.0,762871045638.0,9.999999999999904e-09
PEPE-USD,2025-04-27 02:00:00-04:00,8.97e-06,8.97e-06,8.96e-06,8.97e-06,1517648629.0,1616409656.0,782687416.0,325421773051.0,760528891002.0,9.999999999999904e-09
PEPE-USD,2025-04-27 02:00:00-04:00,8.97e-06,8.99e-06,8.96e-06,8.99e-06,3393328478.0,177584985.0,4689548615.0,324784018016.0,761552845579.0,9.999999999999904e-09
PEPE-USD,2025-04-27 02:05:00-04:00,8.99e-06,9e-06,8.99e-06,8.99e-06,6515935.0,31260831.0,4221712680.0,319537198344.0,757510809544.0,9.999999999999904e-09
PEPE-USD,2025-04-27 02:05:00-04:00,8.99e-06,9e-06,8.98e-06,8.99e-06,586019827.0,32519154.0,4357345636.0,322332191832.0,757896691755.0,9.999999999999904e-09
PEPE-USD,2025-04-27 02:05:00-04:00,8.99e-06,9e-06,8.98e-06,9e-06,661010688.0,1791212742.0,2090437145.0,324912516986.0,762945543622.0,9.999999999999904e-09
PEPE-USD,2025-04-27 02:05:00-04:00,8.99e-06,9e-06,8.98e-06,9e-06,846027472.0,2171788287.0,841185354.0,325527833855.0,761756338371.0,9.999999999999904e-09
PEPE-USD,2025-04-27 02:05:00-04:00,8.99e-06,9.01e-06,8.98e-06,9.01e-06,864009331.0,2168020386.0,2833524352.0,327277581682.0,763300622648.0,9.999999999999904e-09
PEPE-USD,2025-04-27 02:10:00-04:00,9.01e-06,9.01e-06,9.01e-06,9.01e-06,702699349.0,999443241.0,3716112864.0,326125202188.0,745983838028.0,9.999999999999904e-09
PEPE-USD,2025-04-27 02:10:00-04:00,9.01e-06,9.03e-06,9.01e-06,9.03e-06,1885756462.0,1846708856.0,2584789456.0,327866992793.0,762589020756.0,9.999999999999904e-09
PEPE-USD,2025-04-27 02:10:00-04:00,9.01e-06,9.03e-06,9.01e-06,9.02e-06,2313517017.0,1986909273.0,2797391614.0,324790040587.0,762175818321.0,9.999999999999904e-09
PEPE-USD,2025-04-27 02:10:00-04:00,9.01e-06,9.03e-06,9.01e-06,9.01e-06,2318944600.0,1101516805.0,3438927394.0,327172043605.0,759893052708.0,9.999999999999904e-09
PEPE-USD,2025-04-27 02:10:00-04:00,9.01e-06,9.03e-06,9.01e-06,9.01e-06,2733418019.0,317893140.0,3431138196.0,325459360572.0,761360655122.0,9.999999999999904e-09
PEPE-USD,2025-04-27 02:15:00-04:00,9.01e-06,9.02e-06,9.01e-06,9.02e-06,19827735.0,549228822.0,2968900093.0,325414613028.0,761420760937.0,9.999999999999904e-09
PEPE-USD,2025-04-27 02:15:00-04:00,9.01e-06,9.02e-06,9.01e-06,9.02e-06,590665327.0,1247721042.0,2879588097.0,327628764326.0,761097278082.0,9.999999999999904e-09
PEPE-USD,2025-04-27 02:15:00-04:00,9.01e-06,9.02e-06,9e-06,9e-06,607675698.0,3364647611.0,893228948.0,326683229833.0,748901018245.0,9.999999999999904e-09
PEPE-USD,2025-04-27 02:15:00-04:00,9.01e-06,9.02e-06,9e-06,9.01e-06,617247182.0,1700628255.0,2744125554.0,324751325250.0,761936794593.0,9.999999999999904e-09
